ID,Eco_Final_Pred,Movement_Final_Pred,Dmg_Final_Pred,Flash_Final_Pred,Grenade_Final_Pred,Kill_Final_Pred,Wf_Final_Pred,isCheater
小马儿——_g151-n-20230826092447972367257,4.9539683e-08,1.4746207e-08,2.6119224e-08,1.0205812e-11,0.0,1.4032397999999998e-18,0.110582,0
bspp_g151-n-20230826092447972367257,4.9539683e-08,1.4746207e-08,2.6119224e-08,4.6487332e-12,0.0,1.5640805e-31,1.1353636e-15,0
G2Esportss1mple_g151-n-20230826092447972367257,4.9539683e-08,1.4746207e-08,2.6119226e-08,4.2658307e-10,0.0,4.8236524000000005e-21,0.003024868,0
37246ZS_g151-n-20230826092447972367257,4.9539683e-08,1.4746207e-08,2.6119231e-08,5.4909627e-12,0.0,1.5578322e-22,1.5940832e-06,0
不要T_g152-n-20230820174836922171113,4.9539683e-08,1.4746207e-08,2.6119224e-08,1.00398e-11,2.9264863e-26,8.323956e-25,0.20482257,0
过来G一下_g152-n-20230820174836922171113,4.9539683e-08,1.4746207e-08,2.6119231e-08,5.4909627e-12,0.0,2.670637e-26,0.004204955,0
济南xqc_g152-n-20230820174836922171113,4.9539683e-08,1.4746207e-08,2.6119235e-08,2.9215658e-11,0.0,2.9988494e-23,1.0827072e-13,0
老子是天坑_g152-n-20230820174836922171113,4.9539683e-08,1.4746207e-08,2.6119224e-08,1.3637519e-13,0.0,1.1749167000000002e-22,0.21874677,0
凉生墨染_g152-n-20230820174836922171113,4.9539683e-08,1.4746207e-08,2.6119226e-08,2.1269095e-09,0.0,1.1619914000000001e-28,0.043255024,0
海洋大陆123_g152-n-20230820174836922171113,4.9539683e-08,1.4746207e-08,2.6119231e-08,3.78418e-12,0.0,7.505685600000001e-22,0.069683366,0
maxwell_berlin_g152-n-20230820174836922171113,4.9539683e-08,1.4746207e-08,2.6119235e-08,5.4909627e-12,0.0,7.347920500000001e-21,2.227543e-28,0
ONOrz_g152-n-20230820174836922171113,4.9539683e-08,1.4746207e-08,2.6119231e-08,2.710394e-11,3.59766e-27,2.0142735000000002e-32,0.016741805,0
渐渐春风老kw_g152-n-20230820174836922171113,4.9539683e-08,1.4746207e-08,2.6119226e-08,2.6454512e-11,0.0,4.1056760000000006e-17,2.041222e-08,1
盐焗小星球66_g152-n-20230820174836922171113,4.9539683e-08,1.4746207e-08,2.6119226e-08,3.3368426e-11,0.0,2.3509418999999998e-29,0.12169685,0
何小河_g151-n-20230827233242375733084,4.9539683e-08,1.4746206e-08,2.6119224e-08,5.4909627e-12,1.9746876e-20,7.4319936e-20,0.42093715,0
狂野男孩以德服人_g151-n-20230827233242375733084,4.9539683e-08,1.4746206e-08,2.6119226e-08,8.8570334e-10,0.0,8.831334e-22,0.19686846,0
空景dr_g151-n-20230827233242375733084,4.9539683e-08,1.4746206e-08,2.6119231e-08,2.7898697e-10,0.0,2.1032686e-20,0.15497327,1
xcy4188_g151-n-20230827233242375733084,4.9539683e-08,1.4746206e-08,2.6119224e-08,3.986358e-12,0.0,1.3421856e-33,0.09940877,0
Blue‘slighter_g151-n-20230827233242375733084,4.9539683e-08,1.4746206e-08,2.6119233e-08,1.3820287e-10,0.0,1.6100234e-25,4.1720753e-25,0
一袋米抗2楼_g151-n-20230827233242375733084,4.9539683e-08,1.4746206e-08,2.6119224e-08,6.4964306e-12,0.0,1.4143697e-17,0.14245798,0
涵涵爱还在嘛_g151-n-20230827233242375733084,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.41030815e-11,1.2266617600000001e-26,1.8786488999999998e-19,0.06086482,0
1246plm_g151-n-20230827233242375733084,4.9539683e-08,1.4746207e-08,2.6119226e-08,1.3866039e-10,9.123394000000001e-28,6.750733699999999e-19,0.000610411,0
八十八岁带病拉枪_g151-n-20230827233242375733084,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.2285876e-10,0.0,1.4096122999999998e-18,1.3375076e-13,0
1548226060_g151-n-20230827233242375733084,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.1186786e-11,0.0,3.2954545e-27,0.11475326,0
白绘tsyh_g152-v-20230827140651038620799,4.9539683e-08,1.4746206e-08,2.6119233e-08,2.2786835e-12,0.0,2.2210666e-21,0.05588672,0
嘟嘟来也uwuF_g152-v-20230827140651038620799,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.545972e-11,0.0,3.0323705e-20,0.099682026,0
微风堂堂何处凄凉_g152-v-20230827140651038620799,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.5944472e-12,0.0,3.839139e-29,0.07758586,0
Y65ylllll_g152-v-20230827140651038620799,4.9539683e-08,1.4746207e-08,2.6119226e-08,1.7871098e-10,0.0,7.2212984e-22,0.09861147,0
章鱼哥丨_g152-v-20230827140651038620799,4.9539683e-08,1.4746206e-08,2.6119231e-08,9.564681e-12,0.0,1.9849530000000002e-27,3.847055e-11,0
麻瓜球WMot_g152-v-20230827140651038620799,4.9539683e-08,1.4746206e-08,2.6119224e-08,7.0373477e-12,0.0,2.2846297e-24,2.4435642e-10,0
溜溜了yKia_g152-v-20230827140651038620799,4.9539683e-08,1.4746206e-08,2.611923e-08,2.7115205e-13,0.0,5.9687321999999995e-18,3.7714005e-19,1
孤夜子幽_g152-v-20230827140651038620799,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.1855675e-11,0.0,3.492046e-36,0.10654594,0
2033233_g152-v-20230827140651038620799,4.9539683e-08,1.4746206e-08,2.6119224e-08,7.3395845e-11,0.0,1.2983861e-24,3.8812075e-11,0
沉月积云岩丹_g152-v-20230827140651038620799,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.8378223e-13,0.0,1.9846893000000001e-22,1.0205133000000001e-21,0
故里从此别长安‘_g161-20230815151659605238632,4.9539683e-08,1.4746206e-08,2.6119226e-08,8.909301e-11,0.0,8.793200600000001e-24,0.09058846,1
Zncu666_g161-20230815151659605238632,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.7354671e-09,0.0,5.2049505e-26,3.0530908e-13,0
sfaf1292471915_g161-20230815151659605238632,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.3768093e-11,0.0,1.7504874000000003e-27,0.2971311,0
白给的萝卜西_g161-20230815151659605238632,4.9539683e-08,1.4746206e-08,2.6119233e-08,7.402594e-11,0.0,1.15263006e-20,0.10129691,0
shenghongyu123_g161-20230815151659605238632,4.9539683e-08,1.4746206e-08,2.6119235e-08,1.14062995e-11,0.0,8.572986000000001e-23,0.06703157,0
Yk1ng^_g161-20230815151659605238632,4.9539683e-08,1.4746206e-08,2.6119226e-08,6.548925e-12,0.0,1.7712319e-26,1.3388947e-14,0
胖猫yyds_g161-20230815151659605238632,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.7924464e-11,0.0,1.4854381999999998e-20,0.15319592,0
csmj.犯罪_g161-20230815151659605238632,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.4022264e-12,0.0,3.374554e-26,2.8697614999999998e-37,0
acwkw2347_g161-20230815151659605238632,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.0593234e-12,0.0,1.6410753999999998e-23,0.28394848,1
抱着猫脑袋使劲摇_g151-n-20230827184527175877668,4.9539683e-08,1.4746205e-08,2.6119224e-08,5.954488e-10,0.0,4.529079e-18,0.113694854,0
我看谁不爱吃土豆_g151-n-20230827184527175877668,4.9539683e-08,1.4746205e-08,2.6119226e-08,1.0326004e-10,1.8320519999999999e-38,7.313503e-16,8.8738406e-11,0
野原新之助爱Pussy_g151-n-20230827184527175877668,4.9539683e-08,1.4746207e-08,2.6119226e-08,7.492967e-12,0.0,7.957546000000001e-23,0.0024036502,0
我睡得很早_g151-n-20230827184527175877668,4.9539683e-08,1.4746205e-08,2.6119226e-08,2.441769e-10,0.0,2.3921550000000003e-25,0.05791149,0
7enZ1n_g151-n-20230827184527175877668,4.9539683e-08,1.4746205e-08,2.6119224e-08,3.492214e-10,0.0,2.7845289e-25,4.5088240000000005e-23,0
不能说的约定_g151-n-20230827184527175877668,4.9539683e-08,1.4746205e-08,2.6119226e-08,4.9499082e-11,5.4924693e-29,6.233569600000001e-26,0.121190004,0
遍地梧桐花Fio_g151-n-20230827184527175877668,4.9539683e-08,1.4746205e-08,2.6119231e-08,6.563842e-11,0.0,1.2223023e-07,5.248256e-09,1
便便大理石_g151-n-20230827184527175877668,4.9539683e-08,1.4746205e-08,2.6119235e-08,1.7516959e-12,0.0,3.7575460999999998e-25,0.06994817,0
LR灬佣兵团丿ACE_g151-n-20230827184527175877668,4.9539683e-08,1.4746205e-08,2.6119224e-08,4.2660545e-11,0.0,4.880954e-17,0.09280436,0
吃饱了睡睡饱了吃_g151-n-20230827184527175877668,4.9539683e-08,1.4746205e-08,2.6119235e-08,5.2848725e-11,9.744450000000001e-40,2.9179085e-27,5.5670134e-12,0
窗外的Zop_g152-v-20230822040242720739406,4.9539675e-08,1.4746206e-08,2.6119231e-08,1.0531715e-10,0.0,6.951398e-26,1.2141615e-05,1
深情秋刀鱼..._g152-v-20230822040242720739406,4.9539675e-08,1.4746207e-08,2.611923e-08,9.537991e-11,0.0,2.3424487000000002e-24,0.0038081263,0
ACTIONGE_g152-v-20230822040242720739406,4.9539675e-08,1.4746207e-08,2.611923e-08,5.4909627e-12,0.0,1.784864e-16,0.04809748,0
锐克没有五代_g152-v-20230822040242720739406,4.9539675e-08,1.4746207e-08,2.6119226e-08,8.921928e-12,0.0,5.2456999999999995e-22,2.3122298e-31,0
csgohahaha_g152-v-20230822040242720739406,4.9539675e-08,1.4746206e-08,2.611923e-08,3.678715e-10,4.814971e-34,1.8563379e-19,0.017117564,0
Cil藤原拓海_g152-v-20230822040242720739406,4.953968e-08,1.4746205e-08,2.6119224e-08,1.5273077e-10,0.0,4.338993299999999e-25,0.08155628,0
止咳宝_g152-v-20230822040242720739406,4.9539675e-08,1.4746207e-08,2.6119233e-08,1.1208874e-10,0.0,1.6002466e-19,0.11233341,0
CendrillonM_g152-v-20230822040242720739406,4.9539675e-08,1.4746207e-08,2.6119233e-08,4.1959872e-10,0.0,8.35502e-21,0.06116012,0
彭于晏你以为_g152-v-20230822040242720739406,4.9539675e-08,1.4746207e-08,2.6119226e-08,5.4909627e-12,1.3078461e-31,9.794373e-25,1.9706839e-23,0
A队的xyp9x·_g152-v-20230822040242720739406,4.953968e-08,1.4746207e-08,2.6119235e-08,3.1865274e-10,1.5553578e-31,1.6280763e-22,0.03624679,0
ioi菅田将晖_g151-n-20230825015135092452575,4.9539686e-08,1.4746206e-08,2.6119224e-08,6.514581e-10,0.0,2.251493e-21,0.37411174,0
zippyhenk_g151-n-20230825015135092452575,4.9539683e-08,1.4746206e-08,2.6119228e-08,7.572727e-11,0.0,6.6626434e-26,2.4182621999999997e-37,0
mogen07_g151-n-20230825015135092452575,4.9539686e-08,1.4746206e-08,2.6119226e-08,8.0960856e-11,0.0,3.3559742e-15,0.3474419,0
翻斗倒一突破_g151-n-20230825015135092452575,4.9539686e-08,1.4746206e-08,2.6119226e-08,1.6781933e-11,0.0,3.731464299999999e-18,0.15618686,0
Byinmy_g151-n-20230825015135092452575,4.9539686e-08,1.4746206e-08,2.6119226e-08,1.4050439e-12,0.0,2.1184661e-27,3.836403e-13,0
你昨晚真美_g151-n-20230825015135092452575,4.9539686e-08,1.4746206e-08,2.6119224e-08,2.8110361e-12,0.0,1.0722572000000001e-16,0.15466322,0
刘大宝子111111_g151-n-20230825015135092452575,4.9539686e-08,1.4746206e-08,2.6119224e-08,1.9123817e-11,0.0,9.4306e-31,0.10048695,0
xxxhhzzzz_g151-n-20230825015135092452575,4.9539686e-08,1.4746206e-08,2.6119226e-08,9.704198e-13,0.0,4.9324315e-30,5.5879766e-31,0
去看北极星._g151-n-20230825015135092452575,4.9539686e-08,1.4746206e-08,2.611923e-08,1.7427473e-11,0.0,2.3754134e-29,0.00029024735,1
竹墨袭_g152-n-20230825135751919792427,4.9539686e-08,1.4746205e-08,2.6119233e-08,1.939012e-12,0.0,8.994452e-31,1.9778918e-15,0
不思量 自难忘_g152-n-20230825135751919792427,4.9539686e-08,1.4746205e-08,2.611923e-08,5.958271e-14,0.0,8.24992e-15,0.1520671,0
翻斗花园胡图图u._g152-n-20230825135751919792427,4.9539686e-08,1.4746205e-08,2.6119224e-08,6.6861467e-09,0.0,1.4207641999999999e-18,0.17429985,0
wwww..._g152-n-20230825135751919792427,4.9539686e-08,1.4746205e-08,2.6119228e-08,3.6829884e-10,0.0,2.1929083e-25,0.29920295,0
真高啊_g152-n-20230825135751919792427,4.9539686e-08,1.4746205e-08,2.6119226e-08,9.194966e-11,0.0,5.139703e-31,1.4171774e-17,0
我是个人123_g152-n-20230825135751919792427,4.9539686e-08,1.4746205e-08,2.6119224e-08,8.231449e-12,0.0,1.0703235e-29,0.0827025,0
3061317847_g152-n-20230825135751919792427,4.9539686e-08,1.4746205e-08,2.6119226e-08,3.6153754e-11,0.0,5.8227e-12,0.15393177,0
EagleR1ver_g152-n-20230825135751919792427,4.9539686e-08,1.4746205e-08,2.6119226e-08,1.877607e-09,0.0,6.063122e-25,0.19310424,0
El1ge°_g152-n-20230825135751919792427,4.9539686e-08,1.4746205e-08,2.6119233e-08,1.4168858e-11,0.0,1.135179e-21,0.05540618,1
但愿花如初放_g152-n-20230825135751919792427,4.9539686e-08,1.4746205e-08,2.6119226e-08,1.1749722e-11,1.9604626999999998e-35,1.1232703e-24,0.0,0
zfjydjb_g151-n-20230823233139375827962,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.21443e-12,0.0,1.0083955e-15,1.9810303e-11,0
没你好果汁吃1_g151-n-20230823233139375827962,4.9539683e-08,1.4746206e-08,2.6119226e-08,4.500788e-12,9.392522e-31,1.4577764e-29,1.6955612000000002e-16,0
XJDJB_g151-n-20230823233139375827962,4.9539683e-08,1.4746206e-08,2.6119228e-08,1.989924e-10,0.0,9.088804e-24,0.09135077,0
长安wntk_g151-n-20230823233139375827962,4.9539683e-08,1.4746206e-08,2.6119228e-08,3.4517866e-12,0.0,2.3188397999999996e-18,0.23907688,0
东北之王张作霖_g151-n-20230823233139375827962,4.9539683e-08,1.4746206e-08,2.6119226e-08,2.0464236e-10,0.0,9.464369999999999e-20,1.2549691e-14,0
热心邻居隔壁老王_g151-n-20230823233139375827962,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.0465856e-13,0.0,4.0472707999999997e-29,4.5870456e-06,0
逆师._g151-n-20230823233139375827962,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.7167095e-12,1.1092578000000002e-22,5.6818286e-22,0.13637811,0
XJDJB-Y_g151-n-20230823233139375827962,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.582161e-10,0.0,2.7310598e-23,0.13784769,0
记得想我丶_g151-n-20230823233139375827962,4.9539683e-08,1.4746206e-08,2.6119226e-08,6.668654e-12,0.0,1.8863266999999999e-25,3.0064316e-15,0
根嘎太牛了_g152-n-20230817000746022381376,4.9539683e-08,1.4746207e-08,2.6119224e-08,8.605972e-11,0.0,5.3059345e-17,0.08391868,0
a20600_g152-n-20230817000746022381376,4.9539683e-08,1.4746207e-08,2.6119224e-08,4.335431e-12,0.0,9.843700999999999e-26,0.0,0
嘟嘟来也NOND_g152-n-20230817000746022381376,4.9539683e-08,1.4746207e-08,2.6119224e-08,3.7399866e-12,0.0,1.0217809e-24,0.18995214,1
爱神的箭哈工大_g152-n-20230817000746022381376,4.9539683e-08,1.4746207e-08,2.6119228e-08,1.0078113e-11,0.0,2.8881918e-17,0.0,0
罗弟弟999_g152-n-20230817000746022381376,4.9539683e-08,1.4746207e-08,2.6119228e-08,5.7583593e-13,0.0,1.3655327999999998e-19,0.39678133,0
落叶菲菲_g152-n-20230817000746022381376,4.9539683e-08,1.4746207e-08,2.6119226e-08,4.1223476e-11,0.0,3.1529988e-17,0.00828126,0
llon._g152-n-20230817000746022381376,4.9539683e-08,1.4746207e-08,2.6119224e-08,1.4696827e-13,0.0,8.626564599999999e-29,0.0,0
我不会玩真别骂我_g152-n-20230817000746022381376,4.9539683e-08,1.4746207e-08,2.6119226e-08,1.3119703e-11,0.0,4.396931e-22,0.0,0
埋地管_g152-n-20230817000746022381376,4.9539683e-08,1.4746207e-08,2.6119222e-08,1.4828947e-11,0.0,3.5367091999999996e-25,0.054327607,0
manchuanxinghe_g152-n-20230817000746022381376,4.9539683e-08,1.4746207e-08,2.6119226e-08,5.4909627e-12,0.0,1.2135497e-33,0.0,0
麻辣味的兔头_g151-n-20230817215948194424355,4.9539683e-08,1.4746205e-08,2.6119233e-08,2.4614413e-11,0.0,7.786743e-24,2.3297766e-12,0
sdgedh_g151-n-20230817215948194424355,4.9539683e-08,1.4746205e-08,2.6119226e-08,2.6305375e-11,0.0,6.262276e-21,0.016999142,0
水果沙拉-_g151-n-20230817215948194424355,4.9539683e-08,1.4746205e-08,2.6119226e-08,6.654554e-14,0.0,9.4918515e-23,1.70631e-17,0
浊酒共余欢RrN_g151-n-20230817215948194424355,4.9539683e-08,1.4746205e-08,2.6119224e-08,1.0446331e-12,0.0,4.2254375999999996e-29,0.10566558,1
聪明的海绵宝宝。_g151-n-20230817215948194424355,4.9539683e-08,1.4746205e-08,2.6119224e-08,1.8388524e-10,2.5469103999999996e-37,1.066066e-31,0.024465322,0
W7ZS_g151-n-20230817215948194424355,4.9539683e-08,1.4746205e-08,2.6119224e-08,1.03922305e-11,0.0,1.08454e-19,1.2807019e-09,0
苦瓜。。_g151-n-20230817215948194424355,4.9539683e-08,1.4746205e-08,2.6119226e-08,2.2425768e-10,0.0,9.834659e-21,1.8340553e-07,0
陳世美._g151-n-20230817215948194424355,4.9539683e-08,1.4746205e-08,2.6119226e-08,1.8189065e-11,0.0,2.8073097000000004e-32,3.2092325e-07,0
竟无言以对_g151-n-20230817215948194424355,4.9539683e-08,1.4746205e-08,2.6119224e-08,2.5060087e-10,0.0,9.591193e-16,0.09662442,0
宇智波赵四·_g161-20230819011045130195424,4.9539683e-08,1.4746206e-08,2.6119233e-08,7.23466e-11,0.0,8.2507894e-25,0.06646982,0
新郑潇洒哥_g161-20230819011045130195424,4.9539683e-08,1.4746206e-08,2.6119235e-08,1.14160494e-10,0.0,1.5718918e-17,1.5523625e-23,0
東夕XX_g161-20230819011045130195424,4.9539683e-08,1.4746206e-08,2.611923e-08,2.2337758e-11,0.0,8.220557500000001e-16,0.02449789,0
刘玉玲swift_g161-20230819011045130195424,4.9539683e-08,1.4746206e-08,2.6119224e-08,3.3499692e-12,3.7892508000000005e-26,1.7174354e-19,1.406163e-06,0
我可太拉了_g161-20230819011045130195424,4.9539683e-08,1.4746206e-08,2.6119233e-08,4.822732e-12,0.0,5.333235000000001e-23,1.7980075e-06,0
RecklessEvenz1_g161-20230819011045130195424,4.9539683e-08,1.4746206e-08,2.6119224e-08,9.401362e-11,0.0,3.8488274e-21,0.00077096873,0
你这样玩？_g161-20230819011045130195424,4.9539683e-08,1.4746206e-08,2.6119224e-08,6.892491e-12,5.5328095e-34,6.2401235e-25,0.13942738,0
3909457_g161-20230819011045130195424,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.3488733e-15,0.0,9.677942e-16,4.1517375e-12,0
Acl10ne_g161-20230819011045130195424,4.9539683e-08,1.4746206e-08,2.6119224e-08,1.36217175e-11,0.0,6.259859e-15,0.2790078,0
芜湖起飞ZukM_g152-v-20230816233752679264322,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.08449964e-10,1.3881827e-33,1.7662945e-19,0.79281527,1
伊莉雅是最强哒_g152-v-20230816233752679264322,4.9539686e-08,1.4746205e-08,2.6119224e-08,6.6528737e-15,0.0,8.390940500000001e-22,0.10590006,0
摸一摸300多丶_g152-v-20230816233752679264322,4.9539686e-08,1.4746205e-08,2.6119226e-08,1.3982901e-10,0.0,3.1694e-15,0.10373033,0
555WWW_g152-v-20230816233752679264322,4.9539686e-08,1.4746205e-08,2.6119226e-08,1.6573085e-11,0.0,6.1208116e-24,0.0,0
暖冬小日常_g152-v-20230816233752679264322,4.9539686e-08,1.4746205e-08,2.6119226e-08,6.182367e-10,1.33849e-25,5.800795e-25,0.0,0
范弗利特_g152-v-20230816233752679264322,4.9539686e-08,1.4746205e-08,2.6119228e-08,4.9143194e-12,0.0,5.3532234e-19,0.07441168,0
哦口口口否_g152-v-20230816233752679264322,4.9539686e-08,1.4746205e-08,2.6119226e-08,9.74684e-13,0.0,2.465303e-25,0.0,0
嘟嘟来也aFHK_g152-v-20230816233752679264322,4.9539686e-08,1.4746205e-08,2.6119224e-08,1.3689144e-10,1.752689e-35,1.5995701e-16,0.14281951,1
lbw牛拜_g152-v-20230816233752679264322,4.9539686e-08,1.4746205e-08,2.6119226e-08,2.710394e-11,2.9785881e-34,2.4915772e-32,1.706221e-20,0
Gfh20000722_g159-n-20230817014005844830387,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,2.8741312e-26,1.5630963000000002e-38,0
zhdsg23_g159-n-20230817014005844830387,4.9539683e-08,1.4746206e-08,2.611923e-08,4.650466e-13,0.0,2.8766688000000003e-22,2.314005e-15,0
damonw991_g159-n-20230817014005844830387,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,1.0222656e-27,9.885663e-14,0
晓辉灰_g159-n-20230817014005844830387,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,1.731522e-32,3.3946724000000004e-38,0
away121_g159-n-20230817014005844830387,4.9539683e-08,1.4746206e-08,2.6119228e-08,5.4909627e-12,0.0,1.0390274000000001e-21,3.178166e-08,0
llzfz_g159-n-20230817014005844830387,4.9539683e-08,1.4746206e-08,2.611923e-08,2.8829744e-10,0.0,3.958578e-26,0.0008599211,0
木子皿九日_g159-n-20230817014005844830387,4.9539683e-08,1.4746206e-08,2.611923e-08,5.4909627e-12,0.0,6.2470093000000006e-21,0.093889125,0
翻斗花园你阿牛哥_g159-n-20230817014005844830387,4.9539683e-08,1.4746206e-08,2.611923e-08,1.2553044e-11,0.0,3.0499738e-31,5.3618736e-15,0
一望几重烟lOv_g151-n-20230826164036776056882,4.9539686e-08,1.4746206e-08,2.6119224e-08,1.12530624e-10,0.0,3.2325575000000003e-24,3.0609346e-15,1
16544_g151-n-20230826164036776056882,4.9539686e-08,1.4746206e-08,2.6119235e-08,4.601343e-11,0.0,4.6293976e-26,1.1104052e-05,0
陈峰禾666_g151-n-20230826164036776056882,4.9539686e-08,1.4746206e-08,2.6119226e-08,3.847494e-11,0.0,1.9871014e-24,0.088812135,0
YaErrr_g151-n-20230826164036776056882,4.9539686e-08,1.4746206e-08,2.6119224e-08,6.7224507e-12,0.0,9.7706554e-36,2.1848128000000002e-16,0
cvmr_g151-n-20230826164036776056882,4.9539686e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,7.696254e-23,0.25407028,0
辰爱浪漫_g151-n-20230826164036776056882,4.9539686e-08,1.4746206e-08,2.6119226e-08,1.1650272e-11,0.0,1.0248339e-28,0.024935082,0
还能心fXh_g151-n-20230826164036776056882,4.9539686e-08,1.4746206e-08,2.611923e-08,6.649784e-12,0.0,1.776024e-17,4.3546852e-20,0
YuUxx7._g151-n-20230826164036776056882,4.9539686e-08,1.4746206e-08,2.6119228e-08,6.5957644e-09,0.0,1.4721543000000001e-22,3.5424192e-29,0
杨赞荻_g151-n-20230826164036776056882,4.9539686e-08,1.4746206e-08,2.6119224e-08,2.387184e-09,0.0,4.9354204e-15,4.1870347e-24,0
GHOSTPTO_g151-n-20230816195129631764745,4.9539683e-08,1.4746206e-08,2.6119233e-08,3.3993888e-11,2.2191844e-21,5.7084966e-33,0.002737323,0
baiyuanhai_g151-n-20230816195129631764745,4.9539683e-08,1.4746206e-08,2.6119224e-08,3.6811986e-12,0.0,2.6263970000000003e-27,5.9373277e-05,0
18岁天赋异禀_g151-n-20230816195129631764745,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.852905e-13,0.0,3.1459356e-23,0.2908801,0
小黑心商商商贩_g151-n-20230816195129631764745,4.9539683e-08,1.4746206e-08,2.6119231e-08,1.6576969e-12,0.0,3.6715408e-25,3.404741e-25,0
残花如雪_g151-n-20230816195129631764745,4.9539683e-08,1.4746206e-08,2.6119235e-08,6.8297534e-11,5.746762000000001e-23,5.5598073e-22,0.07452359,0
银河绘日qx_g151-n-20230816195129631764745,4.9539683e-08,1.4746206e-08,2.6119224e-08,3.562527e-11,0.0,5.022425e-19,0.30218083,1
小鳐鱼_g151-n-20230816195129631764745,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.7632094e-13,5.0873943e-35,2.6843914e-30,9.771636e-10,0
别红温_g151-n-20230816195129631764745,4.9539683e-08,1.4746206e-08,2.6119233e-08,5.3090835e-12,0.0,1.8128198e-21,0.09467877,0
青年水_g152-n-20230816073759314534325,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,7.8960756e-22,3.737939e-14,0
JJJJJJ222_g152-n-20230816073759314534325,4.9539686e-08,1.4746207e-08,2.6119224e-08,4.4968265e-12,0.0,1.5888546999999998e-19,0.08006549,0
SlilS_g152-n-20230816073759314534325,4.9539683e-08,1.4746206e-08,2.6119224e-08,2.0672532e-15,0.0,9.178115e-30,2.0748143e-31,0
钰玉的猫_g152-n-20230816073759314534325,4.9539683e-08,1.4746207e-08,2.6119231e-08,5.4909627e-12,0.0,1.56567e-15,0.14974827,0
用户名审核中_g152-n-20230816073759314534325,4.9539683e-08,1.4746206e-08,2.6119233e-08,1.5032978e-11,0.0,1.159139e-13,0.059085295,0
eshfhg_g152-n-20230816073759314534325,4.9539683e-08,1.4746206e-08,2.6119237e-08,1.08102374e-10,3.7827e-40,2.5684613000000002e-26,3.1734262e-10,0
火乐殿下_g152-n-20230816073759314534325,4.9539683e-08,1.4746206e-08,2.6119226e-08,5.4909627e-12,0.0,1.0390274000000001e-21,1.3700122e-10,0
竹尘。_g152-n-20230816073759314534325,4.9539683e-08,1.4746206e-08,2.6119235e-08,2.086996e-13,0.0,1.9393471e-27,0.0055908225,0
银河绘日qx_g152-n-20230816073759314534325,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.0222971e-10,0.0,4.5864667e-20,0.32182702,1
纯欲天花板伦酱_g151-n-20230829120909873168266,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.5571935e-09,0.0,2.3405863e-17,0.11467249,0
Ozstrik2r丶ZhaX1_g151-n-20230829120909873168266,4.9539683e-08,1.4746206e-08,2.6119233e-08,5.9541124e-14,0.0,9.356437000000001e-22,0.0022708667,0
爱睡觉的伶宝_g151-n-20230829120909873168266,4.9539683e-08,1.4746206e-08,2.6119224e-08,4.1885857e-12,0.0,6.634349500000001e-22,0.0,0
杰克尼_g151-n-20230829120909873168266,4.9539683e-08,1.4746206e-08,2.6119233e-08,3.2360037e-12,2.4342205e-21,2.2453712e-19,0.17049411,0
莫辞西澜vyxy_g151-n-20230829120909873168266,4.9539683e-08,1.4746206e-08,2.6119231e-08,2.1171602e-09,0.0,6.3119195e-17,2.004338e-21,1
A大一个迪迦_g151-n-20230829120909873168266,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.3940008e-12,7.342534e-12,1.3941305999999998e-29,0.07753041,0
王王嘉心糖_g151-n-20230829120909873168266,4.9539683e-08,1.4746206e-08,2.6119226e-08,1.5845913e-10,0.0,4.213754e-18,8.640914e-37,0
唯往伤人最深_g151-n-20230829120909873168266,4.9539683e-08,1.4746206e-08,2.6119228e-08,1.7244641e-11,0.0,9.5589395e-17,2.966837e-10,0
0派大唾沫星0_g151-n-20230829120909873168266,4.9539683e-08,1.4746206e-08,2.6119226e-08,3.9731232e-11,0.0,1.5103187e-19,0.00028429631,0
